tow_date,tow_reason,storage_company,street,city,geo_location,longitude,latitude,location,block,hh_income,pop_total,pop_black,state,tract
2020-06-22,NOP,Henrys,7923 Coriander Dr,Gaithersburg,POINT (-77.165471 39.158905),-77.165471,39.158905,"(39.158905, -77.165471)",7007162,85966,4251,1252,24,700716
2020-06-07,NOP,Custom,8200 Castlebury Ter,Gaithersburg,POINT (-77.167799 39.164435),-77.167799,39.164435,"(39.164435, -77.167799)",7007162,85966,4251,1252,24,700716
2020-06-05,PKG,Henrys,7804 Guildberry Ct,Gaithersburg,POINT (-77.161726 39.159593),-77.161726,39.159593,"(39.159593, -77.161726)",7007162,85966,4251,1252,24,700716
2020-06-27,NOP,Henrys,7907 Badenloch Way,Gaithersburg,POINT (-77.165688 39.157941),-77.165688,39.157940999999994,"(39.157941, -77.165688)",7007162,85966,4251,1252,24,700716
2020-06-09,NOP,Henrys,7924 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-06-07,NOP,Custom,8200 Castlebury Ter,Gaithersburg,POINT (-77.167799 39.164435),-77.167799,39.164435,"(39.164435, -77.167799)",7007162,85966,4251,1252,24,700716
2020-06-26,NOP,Henrys,7904 Badenloch Way,Gaithersburg,POINT (-77.165788 39.1576),-77.165788,39.1576,"(39.1576, -77.165788)",7007162,85966,4251,1252,24,700716
2020-06-18,NOP,Henrys,7909 Badenloch Way,Gaithersburg,POINT (-77.165688 39.157941),-77.165688,39.157940999999994,"(39.157941, -77.165688)",7007162,85966,4251,1252,24,700716
2020-06-13,NOP,Henrys,7901 Badenloch Way,Gaithersburg,POINT (-77.165158 39.157524),-77.16515799999999,39.157524,"(39.157524, -77.165158)",7007162,85966,4251,1252,24,700716
2020-06-13,NOP,Henrys,7902 Coriander Dr,Gaithersburg,POINT (-77.164076 39.158114),-77.164076,39.158114000000005,"(39.158114, -77.164076)",7007162,85966,4251,1252,24,700716
2020-06-25,NOP,Henrys,7922 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-06-18,PKG,Henrys,7902 Badenloch Way,Gaithersburg,POINT (-77.165788 39.1576),-77.165788,39.1576,"(39.1576, -77.165788)",7007162,85966,4251,1252,24,700716
2020-06-14,NOP,Henrys,7901 Badenloch Way,Gaithersburg,POINT (-77.165158 39.157524),-77.16515799999999,39.157524,"(39.157524, -77.165158)",7007162,85966,4251,1252,24,700716
2020-06-18,NOP,Henrys,7902 Badenloch Way,Gaithersburg,POINT (-77.165788 39.1576),-77.165788,39.1576,"(39.1576, -77.165788)",7007162,85966,4251,1252,24,700716
2020-06-06,NOP,Henrys,7922 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-07-24,NOP,Henrys,7915 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-07-17,PKG,Henrys,7906 Pearlbush Dr,Gaithersburg,POINT (-77.163453 39.159185),-77.163453,39.159185,"(39.159185, -77.163453)",7007162,85966,4251,1252,24,700716
2020-07-30,NOP,Henrys,7901 Badenloch Way,Gaithersburg,POINT (-77.165158 39.157524),-77.16515799999999,39.157524,"(39.157524, -77.165158)",7007162,85966,4251,1252,24,700716
2020-07-02,NOP,Henrys,7904 Badenloch Way,Gaithersburg,POINT (-77.165788 39.1576),-77.165788,39.1576,"(39.1576, -77.165788)",7007162,85966,4251,1252,24,700716
2020-07-28,NOP,Henrys,7900 Coriander Dr,Gaithersburg,POINT (-77.164076 39.158114),-77.164076,39.158114000000005,"(39.158114, -77.164076)",7007162,85966,4251,1252,24,700716
2020-07-24,NOP,Henrys;S,7915 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-07-28,72,Aau,7901 Badenloch Way,Gaithersburg,POINT (-77.165158 39.157524),-77.16515799999999,39.157524,"(39.157524, -77.165158)",7007162,85966,4251,1252,24,700716
2020-07-05,NOP,Henrys,7900 Badenloch Way,Gaithersburg,POINT (-77.165788 39.1576),-77.165788,39.1576,"(39.1576, -77.165788)",7007162,85966,4251,1252,24,700716
2020-07-04,NOP,Henrys,7902 Coriander Dr,Gaithersburg,POINT (-77.164076 39.158114),-77.164076,39.158114000000005,"(39.158114, -77.164076)",7007162,85966,4251,1252,24,700716
2020-07-26,NOP,Custom,8200 Castlebury Ter,Gaithersburg,POINT (-77.167799 39.164435),-77.167799,39.164435,"(39.164435, -77.167799)",7007162,85966,4251,1252,24,700716
2020-07-26,PARKED IN RESERVE SPACE,Custom,8200 Castlebury Ter,Gaithersburg,POINT (-77.167799 39.164435),-77.167799,39.164435,"(39.164435, -77.167799)",7007162,85966,4251,1252,24,700716
2020-10-17,NOP,Henrys,7902 Coriander Dr,Gaithersburg,POINT (-77.164076 39.158114),-77.164076,39.158114000000005,"(39.158114, -77.164076)",7007162,85966,4251,1252,24,700716
2020-10-29,PKG,Custom,8102 Castlebury Ter,Gaithersburg,POINT (-77.167345 39.164197),-77.167345,39.164196999999994,"(39.164197, -77.167345)",7007162,85966,4251,1252,24,700716
2020-10-01,PKG,Henrys,7911 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-10-15,NOP,Henrys,7911 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-10-03,NOP,Henrys,7904 Badenloch Way,Gaithersburg,POINT (-77.165788 39.1576),-77.165788,39.1576,"(39.1576, -77.165788)",7007162,85966,4251,1252,24,700716
2020-10-29,72,Aau,7901 Coriander Dr,Gaithersburg,POINT (-77.163876 39.158188),-77.163876,39.158188,"(39.158188, -77.163876)",7007162,85966,4251,1252,24,700716
2020-10-04,NOP,Henrys,7909 Badenloch Way,Gaithersburg,POINT (-77.165688 39.157941),-77.165688,39.157940999999994,"(39.157941, -77.165688)",7007162,85966,4251,1252,24,700716
2020-08-15,NOP,Henrys,7901 Coriander Dr,Gaithersburg,POINT (-77.163876 39.158188),-77.163876,39.158188,"(39.158188, -77.163876)",7007162,85966,4251,1252,24,700716
2020-08-03,NOP,Henrys,7900 Badenloch Way,Gaithersburg,POINT (-77.165788 39.1576),-77.165788,39.1576,"(39.1576, -77.165788)",7007162,85966,4251,1252,24,700716
2020-08-01,NOP,Henrys,18365 Honeylocust Cir,Gaithersburg,POINT (-77.169475 39.158567),-77.169475,39.158567,"(39.158567, -77.169475)",7007162,85966,4251,1252,24,700716
2020-08-27,NOP,Henrys,7900 Badenloch Way,Gaithersburg,POINT (-77.165788 39.1576),-77.165788,39.1576,"(39.1576, -77.165788)",7007162,85966,4251,1252,24,700716
2020-08-30,NOP,Henrys,7915 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-10-22,NOP,Henrys,7909 Badenloch Way,Gaithersburg,POINT (-77.165688 39.157941),-77.165688,39.157940999999994,"(39.157941, -77.165688)",7007162,85966,4251,1252,24,700716
2020-10-15,NOP,Henrys,7911 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-10-06,PKG,Custom Towing,20 Carriage Walk Ct,Gaithersburg,POINT (-77.167268 39.163565),-77.167268,39.163565000000006,"(39.163565, -77.167268)",7007162,85966,4251,1252,24,700716
2020-10-24,NOP,Henrys,7911 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-10-04,NOP,Henrys,7922 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-12-20,NOP,Henrys,7900 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2020-12-27,NOP,Henrys,7911 Badenloch Way,Gaithersburg,POINT (-77.165688 39.157941),-77.165688,39.157940999999994,"(39.157941, -77.165688)",7007162,85966,4251,1252,24,700716
2020-12-31,NOP,Henrys,7903 Coriander Dr,Gaithersburg,POINT (-77.163876 39.158188),-77.163876,39.158188,"(39.158188, -77.163876)",7007162,85966,4251,1252,24,700716
2020-12-18,PRV,Henrys,18503 Sweet Autumn Dr,Gaithersburg,POINT (-77.163462 39.159396),-77.163462,39.159396,"(39.159396, -77.163462)",7007162,85966,4251,1252,24,700716
2020-12-17,PARKED IN RESERVED SPOT,Henrys,18522 Sweet Autumn Dr,Gaithersburg,POINT (-77.163421 39.159625),-77.163421,39.159625,"(39.159625, -77.163421)",7007162,85966,4251,1252,24,700716
2020-12-22,REPO,Etc,18409 Guildberry Dr,Gaithersburg,POINT (-77.162511 39.159069),-77.162511,39.159069,"(39.159069, -77.162511)",7007162,85966,4251,1252,24,700716
2020-12-13,REPO,Other,8151 Crabapple Ln,Gaithersburg,POINT (-77.168102 39.158786),-77.168102,39.158786,"(39.158786, -77.168102)",7007162,85966,4251,1252,24,700716
2020-12-24,NOP,Henrys,7901 Badenloch Way,Gaithersburg,POINT (-77.165158 39.157524),-77.16515799999999,39.157524,"(39.157524, -77.165158)",7007162,85966,4251,1252,24,700716
2021-02-20,NOP,Henrys,7901 Badenloch Way,Gaithersburg,POINT (-77.165158 39.157524),-77.16515799999999,39.157524,"(39.157524, -77.165158)",7007162,85966,4251,1252,24,700716
2021-01-09,NO COMM VEH PKG,Henrys,7922 Coriander Dr,Gaithersburg,POINT (-77.163904 39.158412),-77.163904,39.158412,"(39.158412, -77.163904)",7007162,85966,4251,1252,24,700716
2021-01-11,REPO,Etc,7903 Badenloch Way,Gaithersburg,POINT (-77.165158 39.157524),-77.16515799999999,39.157524,"(39.157524, -77.165158)",7007162,85966,4251,1252,24,700716
2021-02-27,PRV,Henrysg,7901 Badenloch Way,Gaithersburg,POINT (-77.165158 39.157524),-77.16515799999999,39.157524,"(39.157524, -77.165158)",7007162,85966,4251,1252,24,700716
2021-02-22,REPO,,8100 Mountain Laurel Ln,Gaithersburg,POINT (-77.166369 39.157766),-77.16636899999999,39.157765999999995,"(39.157766, -77.166369)",7007162,85966,4251,1252,24,700716
2020-05-03,PRV,Henrys,8831 Cross Country Pl,Gaithersburg,POINT (-77.180809 39.1628),-77.180809,39.1628,"(39.1628, -77.180809)",7007163,163719,1873,637,24,700716
2020-05-29,PKG,Fire,50 Cross Country Ct,Gaithersburg,POINT (-77.179666 39.163047),-77.179666,39.163047,"(39.163047, -77.179666)",7007163,163719,1873,637,24,700716
2020-05-24,PKG,Henrys,18600 Cross Country Ln,Gaithersburg,POINT (-77.183189 39.162581),-77.183189,39.162581,"(39.162581, -77.183189)",7007163,163719,1873,637,24,700716
2020-02-18,REPO,Etc,34 Cross Country Ct,Gaithersburg,POINT (-77.180755 39.162878),-77.180755,39.162878000000006,"(39.162878, -77.180755)",7007163,163719,1873,637,24,700716
2020-06-21,FIRE,Henrys,18733 Cross Country Ln,Gaithersburg,POINT (-77.180637 39.160685),-77.180637,39.160685,"(39.160685, -77.180637)",7007163,163719,1873,637,24,700716
2020-06-06,PKG,Henrys,8850 Cross Country Pl,Gaithersburg,POINT (-77.181125 39.163231),-77.181125,39.163231,"(39.163231, -77.181125)",7007163,163719,1873,637,24,700716
2020-07-17,PKG,,37 Cross Country Ct,Gaithersburg,POINT (-77.179814 39.162488),-77.17981400000001,39.162488,"(39.162488, -77.179814)",7007163,163719,1873,637,24,700716
2020-08-08,PKG,Henrys,8840 Cross Country Pl,Gaithersburg,POINT (-77.181053 39.16315),-77.181053,39.16315,"(39.16315, -77.181053)",7007163,163719,1873,637,24,700716
2020-10-31,PKG,Henrys,25 Cross Country Ct,Gaithersburg,POINT (-77.180104 39.162264),-77.180104,39.162264,"(39.162264, -77.180104)",7007163,163719,1873,637,24,700716
2020-12-06,REPO,Jh,8519 Snouffer School Rd,Gaithersburg,POINT (-77.175381 39.168435),-77.175381,39.168434999999995,"(39.168435, -77.175381)",7007163,163719,1873,637,24,700716
2020-12-25,FIRE,Henrys,42 Cross Country Ct,Gaithersburg,POINT (-77.180596 39.163097),-77.180596,39.163097,"(39.163097, -77.180596)",7007163,163719,1873,637,24,700716
2020-12-09,REPO,Etc Recov,8828 Cross Country Pl,Gaithersburg,POINT (-77.180875 39.162663),-77.180875,39.162663,"(39.162663, -77.180875)",7007163,163719,1873,637,24,700716
2021-01-16,PKG,Henrys,8850 Cross Country Pl,Gaithersburg,POINT (-77.181125 39.163231),-77.181125,39.163231,"(39.163231, -77.181125)",7007163,163719,1873,637,24,700716
2021-02-22,PKG,Hernys,8800 Cross Country Pl,Gaithersburg,POINT (-77.180661 39.162153),-77.180661,39.162153,"(39.162153, -77.180661)",7007163,163719,1873,637,24,700716
2021-01-18,REPO,Gm,8839 Cross Country Pl,Gaithersburg,POINT (-77.180654 39.163023),-77.180654,39.163022999999995,"(39.163023, -77.180654)",7007163,163719,1873,637,24,700716
2021-02-07,REPO,Other,8519 Snouffer School Rd,Gaithersburg,POINT (-77.175381 39.168435),-77.175381,39.168434999999995,"(39.168435, -77.175381)",7007163,163719,1873,637,24,700716
2021-01-24,PKG,Henrys,18635 Cross Country Ln,Gaithersburg,POINT (-77.182936 39.162502),-77.182936,39.162502,"(39.162502, -77.182936)",7007163,163719,1873,637,24,700716
2021-02-09,REPO,Jh,8717 Bell Tower Dr,Gaithersburg,POINT (-77.179747 39.165896),-77.17974699999999,39.165896000000004,"(39.165896, -77.179747)",7007163,163719,1873,637,24,700716
2021-01-07,NOP,Henrys,8840 Cross Country Pl,Gaithersburg,POINT (-77.181053 39.16315),-77.181053,39.16315,"(39.16315, -77.181053)",7007163,163719,1873,637,24,700716
2020-02-17,PRV,Other,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-22,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-02-09,PKG,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-05,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-02-17,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-29,EXPIRED TAG,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-05,PKG,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-28,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-03,PKG,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-02-28,REPO,Other,5 Mc Causland Pl,Gaithersburg,POINT (-77.192813 39.12934),-77.192813,39.12934,"(39.12934, -77.192813)",7007171,66176,2419,1105,24,700717
2020-02-01,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-25,PRIVATE PROP,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-13,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-10,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-02-24,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-02-25,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-02-26,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-05-23,NOP,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-04-09,NOP,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-04-22,NOP,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-04-08,NOP,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-06-17,NOP,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-06-29,NOP,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-06-18,NOP,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-07-30,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-07-23,PKG,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-07-05,NOP,Prestiege,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-07-25,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-07-23,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-07-01,NOP,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-10-03,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-10-09,PKG,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-10-24,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-03,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-02,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-01,PKG,,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-29,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-24,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-02,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-02,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-22,PKG,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-02,PRV,Henrysg,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-05,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-26,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-25,NOP,Henrys,17 Barkley Ln,Gaithersburg,POINT (-77.190951 39.131846),-77.190951,39.131846,"(39.131846, -77.190951)",7007171,66176,2419,1105,24,700717
2020-08-13,PRV,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
2020-10-02,PKG,Prestige,7 Mc Causland Pl,Gaithersburg,POINT (-77.194636 39.129135),-77.194636,39.129135,"(39.129135, -77.194636)",7007171,66176,2419,1105,24,700717
